goos: darwin
goarch: arm64
pkg: github.com/rbaliyan/mailbox
cpu: Apple M4
BenchmarkDecode/base64/64KB-10                  	      20	     28400 ns/op	   73776 B/op	       3 allocs/op
BenchmarkDecode/base64/64KB-10                  	      20	     22790 ns/op	   73776 B/op	       3 allocs/op
BenchmarkDecode/base64/64KB-10                  	      20	     41658 ns/op	   73776 B/op	       3 allocs/op
goos: darwin
goarch: arm64
pkg: github.com/rbaliyan/mailbox/crypto
cpu: Apple M4
BenchmarkSealOpen/x25519-10         	      20	    250877 ns/op	   45673 B/op	      87 allocs/op
BenchmarkSealOpen/x25519-10         	      20	    237017 ns/op	   45632 B/op	      87 allocs/op
BenchmarkSealOpen/x25519-10         	      20	    236598 ns/op	   45632 B/op	      87 allocs/op
BenchmarkSealOpen/x25519-10         	      20	    242131 ns/op	   45632 B/op	      87 allocs/op
BenchmarkSealOpen/x25519-10         	      20	    237175 ns/op	   45632 B/op	      87 allocs/op
BenchmarkSealOpen/x25519-10         	      20	    244738 ns/op	   45632 B/op	      87 allocs/op
BenchmarkSealOpen/rsa-10            	      20	    895596 ns/op	   56538 B/op	     160 allocs/op
BenchmarkSealOpen/rsa-10            	      20	   1178419 ns/op	   56541 B/op	     160 allocs/op
BenchmarkSealOpen/rsa-10            	      20	    920267 ns/op	   56557 B/op	     160 allocs/op
BenchmarkSealOpen/rsa-10            	      20	   1042444 ns/op	   56557 B/op	     160 allocs/op
BenchmarkSealOpen/rsa-10            	      20	    940298 ns/op	   56669 B/op	     162 allocs/op
BenchmarkSealOpen/rsa-10            	      20	    941483 ns/op	   56717 B/op	     162 allocs/op
goos: darwin
goarch: arm64
pkg: github.com/rbaliyan/mailbox/rules
cpu: Apple M4
BenchmarkRuleEvaluate/compile-cold-10         	      20	    122698 ns/op	   72300 B/op	     843 allocs/op
BenchmarkRuleEvaluate/compile-cold-10         	      20	     47223 ns/op	   36621 B/op	     399 allocs/op
BenchmarkRuleEvaluate/compile-cold-10         	      20	     39804 ns/op	   36699 B/op	     399 allocs/op
BenchmarkRuleEvaluate/compile-cold-10         	      20	     37185 ns/op	   36702 B/op	     399 allocs/op
BenchmarkRuleEvaluate/compile-cold-10         	      20	     42531 ns/op	   36628 B/op	     399 allocs/op
BenchmarkRuleEvaluate/compile-cold-10         	      20	     33802 ns/op	   36634 B/op	     399 allocs/op
BenchmarkRuleEvaluate/cache-warm-10           	      20	       608.3 ns/op	     296 B/op	      10 allocs/op
BenchmarkRuleEvaluate/cache-warm-10           	      20	       406.2 ns/op	     296 B/op	      10 allocs/op
BenchmarkRuleEvaluate/cache-warm-10           	      20	       612.5 ns/op	     296 B/op	      10 allocs/op
BenchmarkRuleEvaluate/cache-warm-10           	      20	       370.8 ns/op	     296 B/op	      10 allocs/op
BenchmarkRuleEvaluate/cache-warm-10           	      20	       416.7 ns/op	     296 B/op	      10 allocs/op
BenchmarkRuleEvaluate/cache-warm-10           	      20	      1127 ns/op	     296 B/op	      10 allocs/op
